Category,Product Name,Product Price,Product Unit price,URL
Bebe,Leche infantil para lactantes desde el primer día Nestlé Nan Optipro 1 brik 200 ml.,"2,09 €","10,45 €/l",https://www.carrefour.es/supermercado/leche-infantil-para-lactantesdesde-el-primer-dia-nestle-nan-optipro-1-brik-200-ml-nestle/R-fprod1180041/p
Bebe,Papillas Nestum Expert Sinlac 250 gr,"3,70 €","14,80 €/kg",https://www.carrefour.es/supermercado/papillas-nestum-expert-sinlac-250-gr-nestle/R-640301831/p
Bebe,Pants Pull-Ups niña Huggies T4 (8-12 kg) 36 ud.,"11,20 €","0,31 €/ud",https://www.carrefour.es/supermercado/pants-pull-ups-nina-huggies-t4-8-12-kg-36-ud/R-VC4AECOMM-555585/p
Bebe,Leche infantil 5 cereales desde 12 meses Nestlé sin aceite de palma pack de 3 brik de 180 ml.,"2,10 €","3,89 €/l",https://www.carrefour.es/supermercado/leche-infantil-5-cereales-desde-12-meses-nestle-sin-aceite-de-palma-pack-de-3-brik-de-180-ml/R-VC4AECOMM-585475/p
Bebe,"Mochila de paseo bebe azul Nenuco: Leche hidratante 200 ml, colonia 200 ml, champú extra suevo 200 ml y gel de baño 200 ml","11,60 €","11,60 €/ud",https://www.carrefour.es/supermercado/mochila-de-paseo-bebe-azul-nenuco-leche-hidratante-200-ml-colonia-200-ml-champu-extra-suevo-200-ml-y-gel-de-bano-200-ml-nenuco/R-521009455/p
Bebe,Leche emoliente hidratante para piel sensible y seca My Carrefour Baby 500 ml.,"3,95 €","0,79 €/100ml",https://www.carrefour.es/supermercado/leche-emoliente-hidratante-para-piel-sensible-y-seca-my-carrefour-baby-500-ml/R-VC4AECOMM-446649/p
Bebe,Tarrito de verduras selectas con pollo desde 6 meses Nutriben Potitos Innova 235 g.,"2,15 €","9,15 €/kg",https://www.carrefour.es/supermercado/tarrito-de-verduras-selectas-con-pollo-desde-6-meses-nutriben-potitos-innova-235-g/R-VC4AECOMM-430969/p
Bebe,Agua de colonia para bebé Eau my BB 500 ml.,"8,15 €","1,63 €/100ml",https://www.carrefour.es/supermercado/agua-de-colonia-para-bebe-eau-my-bb-500-ml/R-VC4AECOMM-526224/p
Bebe,"Preparado de pera, plátano, naranja y galleta desde 6 meses Fruta & Go Nutriben bolsita de 90 gr","1,27 €","14,11 €/kg",https://www.carrefour.es/supermercado/preparado-de-pera-platano-naranja-y-galleta-desde-6-meses-fruta-go-nutriben-bolsita-de-90-gr-nutriben/R-prod550090/p
Bebe,Infusión instantánea para ayuda al descanso Almirón Digest 200 g.,"6,90 €","34,50 €/kg",https://www.carrefour.es/supermercado/infusion-instantanea-para-ayuda-al-descanso-almiron-digest-200-g-almiron/R-590511066/p
Bebe,Leche infantl antiregurgitación desde el primer día Blemil Plus 800 g.,"24,45 €","30,56 €/kg",https://www.carrefour.es/supermercado/leche-infantl-antiregurgitacion-desde-el-primer-dia-blemil-plus-800-g-blemil-plus/R-818300725/p
Bebe,Leche infantil de crecimiento desde 2 años en polvo Almirón Advance 4 800 g.,"14,20 €","17,75 €/kg",https://www.carrefour.es/supermercado/leche-infantil-de-crecimiento-desde-2-anos-en-polvo-almiron-advance-4-800-g-almiron/R-713315938/p
Bebe,Tetina de flujo rápido desde 6 meses Avent 2 ud.,"5,10 €","2,55 €/ud",https://www.carrefour.es/supermercado/tetina-de-flujo-rapido-desde-6-meses-avent-2-ud-avent/R-590508216/p
Bebe,Crema protectora Natusan 75 ml.,"6,80 €","9,07 €/100ml",https://www.carrefour.es/supermercado/crema-protectora-natusan-75-ml-natusan/R-852100370/p
Bebe,Chupete de silicona desde 12 meses rosa Phisyio Soft Chicco 2 ud.,"6,50 €","3,25 €/ud",https://www.carrefour.es/supermercado/chupete-de-silicona-desde-12-meses-rosa-phisyio-soft-chicco-2-ud-chicco/R-prod81266/p
Bebe,Bañador pañal desechable Huggies Little Swimmers T4 (7 kg-15 kg) 20 ud.,"9,50 €","0,47 €/ud",https://www.carrefour.es/supermercado/banador-panal-desechable-huggies-little-swimmers-t4-7-kg-15-kg-20-ud-huggies-little-swimmers/R-657701775/p
Bebe,Cadenita sujeta chupetes Nuk 1 ud.,"4,90 €","4,90 €/ud",https://www.carrefour.es/supermercado/cadenita-sujeta-chupetes-nuk-1-ud-nuk/R-590510482/p
Bebe,Tetina de látex anti-cólico flujo medio desde 6 meses Suavinex 2 ud.,"5,95 €","2,97 €/ud",https://www.carrefour.es/supermercado/tetina-de-latex-anti-colico-flujo-medio-desde-6-meses-suavinex-2-ud-suavinex/R-574801588/p
Bebe,Tetina de látex anti-cólico 3 posiciones desde 0 meses Suavinex 2 ud.,"5,95 €","2,97 €/ud",https://www.carrefour.es/supermercado/tetina-de-latex-anti-colico-3-posiciones-desde-0-meses-suavinex-2-ud-suavinex/R-574801592/p
Bebe,Papilla Infantil desde los 5 meses 5 cereales Blevit 250 g.,"5,70 €","22,80 €/kg",https://www.carrefour.es/supermercado/papilla-infantil-desde-los-5-meses-5-cereales-blevit-250-g-blevit-plus/R-fprod1420347/p
Bebe,Loción hidratante limpiadora desde el nacimiento Mustela 500 ml.,"12,40 €","2,48 €/100ml",https://www.carrefour.es/supermercado/locion-hidratante-limpiadora-desde-el-nacimiento-mustela-500-ml-mustela/R-590507884/p
Bebe,Agua de colonia fragancia suave y refrescante 250 ml.,"1,52 €","0,61 €/100ml",https://www.carrefour.es/supermercado/agua-de-colonia-fragancia-suave-y-refrescante-250-ml/R-VC4AECOMM-548287/p
Bebe,Leche Biológica 1 de Inicio HiPP +4Meses 600gr,"14,40 €","24,00 €/kg",https://www.carrefour.es/supermercado/leche-biologica-1-de-inicio-hipp-4meses-600gr-hipp/R-741800821/p
Bebe,Complemento Alimenticio desde 12 meses sabor fresa Pediasure 850 g.,"22,20 €","26,12 €/kg",https://www.carrefour.es/supermercado/complemento-alimenticio-desde-12-meses-sabor-fresa-pediasure-850-g-pediasure/R-735888946/p
Bebe,Complemento Alimenticio desde 12 meses sabor vainilla Pediasure 850gr,"22,20 €","26,12 €/kg",https://www.carrefour.es/supermercado/complemento-alimenticio-desde-12-meses-sabor-vainilla-pediasure-850gr-pediasure/R-736814094/p
Bebe,Complemento alimenticio de chocolate Pediasure Drink pack de 4 unidades de 200 ml.,"7,65 €","9,56 €/l",https://www.carrefour.es/supermercado/complemento-alimenticio-de-chocolate-pediasure-drink-pack-de-4-unidades-de-200-ml-pediasure/R-fprod1190059/p
Bebe,Leche infantil de crecimiento desde 12 meses en polvo Hero Baby Nutrasense lata 2x800 g.,"16,35 €","10,22 €/kg",https://www.carrefour.es/supermercado/leche-infantil-de-crecimiento-desde-12-meses-en-polvo-hero-baby-nutrasense-lata-2x800-g-hero-baby/R-fprod1280069/p
Bebe,Biberón con asas y boquilla antiderrame desde 6 meses Suavinex 150 ml.,"9,05 €","9,05 €/ud",https://www.carrefour.es/supermercado/biberon-con-asas-y-boquilla-antiderrame-desde-6-meses-suavinex-150-ml-suavinex/R-613402345/p
Bebe,Pañales Dodot Pro Sensitive recién nacido T2 (4 kg-8 Kg.) 36 ud.,"8,95 €","0,25 €/ud",https://www.carrefour.es/supermercado/panales-dodot-pro-sensitive-recien-nacido-t2-4-kg-8-kg-36-ud-dodot-sensitive/R-fprod1430156/p
Bebe,Pañales Dodot Pro Sensitive recién nacidoT1 (2 kg-5 kg.) 38 ud.,"8,90 €","0,23 €/ud",https://www.carrefour.es/supermercado/panales-dodot-pro-sensitive-recien-nacidot1-2-kg-5-kg-38-ud-dodot-sensitive/R-fprod1430153/p
Bebe,Papilla 5 Cereales desde 6 meses sin azúcar añadido Nutribén 600 gr.,"4,45 €","7,42 €/kg",https://www.carrefour.es/supermercado/papilla-5-cereales-desde-6-meses-sin-azucar-anadido-nutriben-600-gr-nutriben/R-590508546/p
Bebe,Crema antiestrías Suavinex 400 ml.,"20,50 €","5,12 €/100ml",https://www.carrefour.es/supermercado/crema-antiestrias-suavinex-400-ml-suavinex/R-618801977/p
Bebe,Crema para proteger la zona del pañal Leti AT4 75 g.,"8,50 €","11,33 €/100g",https://www.carrefour.es/supermercado/crema-para-proteger-la-zona-del-panal-leti-at4-75-g-leti-laboratorios/R-787575576/p
Bebe,Chupete tetina de látex fisiológica azul 2-4 meses Suavinex 1 ud.,"3,80 €","3,80 €/ud",https://www.carrefour.es/supermercado/chupete-tetina-de-latex-fisiologica-azul-2-4-meses-suavinex-1-ud-suavinex/R-590511908/p
Bebe,Infusión instantánea para aliviar gases Almirón Digest 200 g.,"6,90 €","34,50 €/kg",https://www.carrefour.es/supermercado/infusion-instantanea-para-aliviar-gases-almiron-digest-200-g-almiron/R-590511064/p
Bebe,Aspirador nasal Rihnomer Narhinel Confort 1 ud.,"12,95 €","12,95 €/ud",https://www.carrefour.es/supermercado/aspirador-nasal-rihnomer-narhinel-confort-1-ud-rhinomer/R-590504090/p
Bebe,Preparado de manzana y plátano Gogosqueez bolsita de 90 g.,"0,76 €","8,44 €/kg",https://www.carrefour.es/supermercado/preparado-de-manzana-y-platano-gogosqueez-bolsita-de-90-g-gogosqueez/R-prod230616/p
Bebe,Leche infantil de inicio para lactantes Blemil Plus Forte 1 lata 800 g.,"20,45 €","25,56 €/kg",https://www.carrefour.es/supermercado/leche-infantil-de-inicio-para-lactantes-blemil-plus-forte-1-lata-800-g-blemil-plus/R-657701727/p
Bebe,Chupete de silicona fisiológico desde 4 meses Suavinex 1 ud.,"4,15 €","4,15 €/ud",https://www.carrefour.es/supermercado/chupete-de-silicona-fisiologico-desde-4-meses-suavinex-1-ud-suavinex/R-prod72945/p
Bebe,Tetina de látex flujo denso desde 4 meses Suavinex 2 ud.,"5,95 €","2,97 €/ud",https://www.carrefour.es/supermercado/tetina-de-latex-flujo-denso-desde-4-meses-suavinex-2-ud-suavinex/R-590511892/p
Bebe,Aceite para el cuidado de la piel Bio-Oil 125 ml.,"16,65 €","13,32 €/100ml",https://www.carrefour.es/supermercado/aceite-para-el-cuidado-de-la-piel-bio-oil-125-ml-bio-oil/R-799397962/p
Bebe,"Bolsita de plátano, pera y naranja con avena ecológica Organix 100 g.","1,15 €","11,50 €/kg",https://www.carrefour.es/supermercado/bolsita-de-platano-pera-y-naranja-con-avena-ecologica-organix-100-g/R-VC4AECOMM-477591/p
Bebe,Exfoliante corporal de arroz y aceite de coco Body Natur 200 ml.,"5,25 €","2,62 €/100ml",https://www.carrefour.es/supermercado/exfoliante-corporal-de-arroz-y-aceite-de-coco-body-natur-200-ml/R-VC4AECOMM-484302/p
Bebe,Biberón con tetina anti-cólico 0-6 meses Nuk Disney 300 ml.,"8,05 €","8,05 €/ud",https://www.carrefour.es/supermercado/biberon-con-tetina-anti-colico-0-6-meses-nuk-disney-300-ml-nuk/R-590501902/p
Bebe,Leche infantil de crecimiento desde 12 meses Almirón Profutura 3 bote de 800 g.,"19,70 €","2,46 €/100g",https://www.carrefour.es/supermercado/leche-infantil-de-crecimiento-desde-12-meses-almiron-profutura-3-bote-de-800-g/R-VC4AECOMM-467192/p
Bebe,Pañales Bañador Carrefour Baby Talla 5 +12 kg 11 uds,"5,85 €","0,53 €/ud",https://www.carrefour.es/supermercado/panales-banador-carrefour-baby-talla-5-12-kg-11-uds-carrefour-baby/R-521036803/p
Bebe,Bañador pañal desechable Huggies Little Swimmers T3 (3 kg-8 kg) 20 ud.,"9,50 €","0,47 €/ud",https://www.carrefour.es/supermercado/banador-panal-desechable-huggies-little-swimmers-t3-3-kg-8-kg-20-ud-huggies-little-swimmers/R-712515565/p
Bebe,Chupete de látex anatómico 0-6 meses Nuk 2 ud.,"5,25 €","2,62 €/ud",https://www.carrefour.es/supermercado/chupete-de-latex-anatomico-0-6-meses-nuk-2-ud-nuk/R-590509828/p
Bebe,"Mochila de paseo bebe rosa Nenuco: Leche hidratante 200 ml, colonia 200 ml, champú extra suevo 200 ml y gel de baño 200 ml","11,60 €","11,60 €/ud",https://www.carrefour.es/supermercado/mochila-de-paseo-bebe-rosa-nenuco-leche-hidratante-200-ml-colonia-200-ml-champu-extra-suevo-200-ml-y-gel-de-bano-200-ml-nenuco/R-521002536/p
Bebe,Biberón de vidrio con tetina inclinada de silicona desde 0 meses Natural Feeling Chicco 250 ml.,"10,25 €","10,25 €/ud",https://www.carrefour.es/supermercado/biberon-de-vidrio-con-tetina-inclinada-de-silicona-desde-0-meses-natural-feeling-chicco-250-ml-chicco/R-prod430091/p
Bebe,Pack de Dos Tetinas de Silicona con Corte en Y +9 Meses Dr. Brown’s,"5,60 €","2,80 €/ud",https://www.carrefour.es/supermercado/pack-de-dos-tetinas-de-silicona-con-corte-en-y-9-meses-dr-browns-dr-browns/R-699308856/p
Bebe,Tetina de látex anticólico orificio medio Nuk 2 ud.,"5,65 €","2,82 €/ud",https://www.carrefour.es/supermercado/tetina-de-latex-anticolico-orificio-medio-nuk-2-ud-nuk/R-590509356/p
Bebe,Tetina de silicona flujo variable 3 posiciones desde 0 meses Suavinex 2 ud.,"6,20 €","3,10 €/ud",https://www.carrefour.es/supermercado/tetina-de-silicona-flujo-variable-3-posiciones-desde-0-meses-suavinex-2-ud-suavinex/R-819114944/p
Bebe,Crema corporal Natural Sensation Chicco 500 ml.,"9,75 €","1,95 €/100ml",https://www.carrefour.es/supermercado/crema-corporal-natural-sensation-chicco-500-ml-chicco/R-prod69028/p
Bebe,Biberón 240 ml de Boca Ancha Dr Brown,"10,25 €","10,25 €/ud",https://www.carrefour.es/supermercado/biberon-240-ml-de-boca-ancha-dr-brown-dr-browns/R-prod221154/p
Bebe,Acondicionador de coco para cabello normal ecológico Urtekram 180 ml.,"8,00 €","4,44 €/100ml",https://www.carrefour.es/supermercado/acondicionador-de-coco-para-cabello-normal-ecologico-urtekram-180-ml-urtekram/R-prod810806/p
Bebe,Leche infantil para lactantes desde el primer día anticólico y antiestreñimiento Damira lata 800 g.,"21,00 €","2,62 €/100g",https://www.carrefour.es/supermercado/leche-infantil-para-lactantes-desde-el-primer-dia-anticolico-y-antiestrenimiento-damira-lata-800-g-sanutri/R-613402253/p
Bebe,Tarrito de verduras con merluza desde 6 meses Be Plus 250 g.,"1,00 €","4,00 €/kg",https://www.carrefour.es/supermercado/tarrito-de-verduras-con-merluza-desde-6-meses-be-plus-250-g/R-VC4AECOMM-599235/p
Bebe,Papilla Infantil Blevit Plus 8 Cereales Miel 600 gr,"7,70 €","12,83 €/kg",https://www.carrefour.es/supermercado/papilla-infantil-blevit-plus-8-cereales-miel-600-gr-blevit-plus/R-617101719/p
Bebe,Pomada para proteger la zona del pañal Dermo H Halibut 45 g.,"5,90 €","13,11 €/100g",https://www.carrefour.es/supermercado/pomada-para-proteger-la-zona-del-panal-dermo-h-halibut-45-g-halibut/R-prod70604/p
Bebe,Leche infantil de crecimiento desde 12 meses Nutribén Pro+ 800 g.,"13,45 €","16,81 €/kg",https://www.carrefour.es/supermercado/leche-infantil-de-crecimiento-desde-12-meses-nutriben-pro-800-g-nutriben/R-804324058/p
Bebe,Leche infantil para lactantes desde el primer día en polvo Almirón Advance bote de 400 g.,"11,30 €","28,25 €/kg",https://www.carrefour.es/supermercado/leche-infantil-para-lactantes-desde-el-primer-dia-en-polvo-almiron-advance-bote-de-400-g-almiron/R-prod301563/p
Bebe,Crema protectora contra irritaciones Johnson's Baby 100 ml.,"3,25 €","3,25 €/100ml",https://www.carrefour.es/supermercado/crema-protectora-contra-irritaciones-johnsons-baby-100-ml-johnsons-baby/R-521002520/p
Bebe,Leche infantil de continuación desde 6 meses Nestlé Nan Optipro 2 brik 500 ml.,"2,30 €","4,60 €/l",https://www.carrefour.es/supermercado/leche-infantil-de-continuacion-desde-6-meses-nestle-nan-optipro-2-brik-500-ml-nestle/R-fprod1180044/p
Bebe,Colonia para bebe fragancia original Nenuco 200 ml.,"5,85 €","2,92 €/100ml",https://www.carrefour.es/supermercado/colonia-para-bebe-fragancia-original-nenuco-200-ml-nenuco/R-521036836/p
Bebe,Tetina suave de flujo variable desde 3 meses Avent 2 ud.,"5,10 €","5,10 €/ud",https://www.carrefour.es/supermercado/tetina-suave-de-flujo-variable-desde-3-meses-avent-2-ud-avent/R-590508218/p
Bebe,Biberón con tetina redonda de silicona 3 posiciones desde 0 meses Suavinex 270 ml.,"10,30 €","10,30 €/ud",https://www.carrefour.es/supermercado/biberon-con-tetina-redonda-de-silicona-3-posiciones-desde-0-meses-suavinex-270-ml-suavinex/R-prod180388/p
Bebe,Biberón con tetina redonda de silicona 3 posiciones desde 0 meses Suavinex 150 ml. 1 ud.,"10,00 €","10,00 €/ud",https://www.carrefour.es/supermercado/biberon-con-tetina-redonda-de-silicona-3-posiciones-desde-0-meses-suavinex-150-ml-1-ud-suavinex/R-prod212263/p
Bebe,Broche pinza redondo Suavinex 1 ud.,"4,90 €","4,90 €/ud",https://www.carrefour.es/supermercado/broche-pinza-redondo-suavinex-1-ud-suavinex/R-590502500/p
Bebe,Pack de Dos Tetinas de Silicona Nivel 3 +6 meses Dr. Brown's,"5,60 €","2,80 €/ud",https://www.carrefour.es/supermercado/pack-de-dos-tetinas-de-silicona-nivel-3-6-meses-dr-browns-dr-browns/R-699308854/p
Bebe,Pañales Dodot Sensitive T3 (6-10 Kg) 56 ud.,"18,95 €","0,34 €/ud",https://www.carrefour.es/supermercado/panales-dodot-sensitive-t3-6-10-kg-56-ud/R-VC4AECOMM-465362/p
Bebe,Loción hidratante limpiadora desde el nacimiento Mustela 750 ml.,"13,55 €","1,81 €/100ml",https://www.carrefour.es/supermercado/locion-hidratante-limpiadora-desde-el-nacimiento-mustela-750-ml-mustela/R-590507886/p
Bebe,Aceite puro de rosa mosqueta Repavar Ferrer 15 ml.,"10,80 €","72,00 €/100ml",https://www.carrefour.es/supermercado/aceite-puro-de-rosa-mosqueta-repavar-ferrer-15-ml-ferrer/R-590508912/p
Bebe,Biberón con tentina de látex plujo papilla desde 4 meses Suavinex 360 ml.,"7,90 €","7,90 €/ud",https://www.carrefour.es/supermercado/biberon-con-tentina-de-latex-plujo-papilla-desde-4-meses-suavinex-360-ml-suavinex/R-619501544/p
Bebe,Tetina de látex flujo variable 3 posiciones desde 0 meses Suavinex 2 ud.,"5,95 €","2,97 €/ud",https://www.carrefour.es/supermercado/tetina-de-latex-flujo-variable-3-posiciones-desde-0-meses-suavinex-2-ud-suavinex/R-590511894/p
Bebe,Complemento alimenticio de vainilla en polvo Pediasure 400 g.,"12,95 €","32,37 €/kg",https://www.carrefour.es/supermercado/complemento-alimenticio-de-vainilla-en-polvo-pediasure-400-g-pediasure/R-792556701/p
Bebe,Biberón con tetina de látex anatómica flujo denso desde 6 meses Suavinex 360 ml.,"7,90 €","7,90 €/ud",https://www.carrefour.es/supermercado/biberon-con-tetina-de-latex-anatomica-flujo-denso-desde-6-meses-suavinex-360-ml-suavinex/R-574801610/p
Bebe,Leche Hero Baby Nutrasense 3 800 gr,"8,95 €","11,19 €/kg",https://www.carrefour.es/supermercado/leche-hero-baby-nutrasense-3-800-gr-hero-baby/R-788499193/p
Bebe,Biberón con tetina anti-cólico 0-6 meses Nuk Disney 150 ml.,"7,15 €","7,15 €/ud",https://www.carrefour.es/supermercado/biberon-con-tetina-anti-colico-0-6-meses-nuk-disney-150-ml-nuk/R-590501894/p
Bebe,Pañales Premium Carrefour Baby Ultra Protect Talla 3 (4-9 kg) 92 ud.,"17,55 €","0,19 €/ud",https://www.carrefour.es/supermercado/panales-premium-carrefour-baby-ultra-protect-talla-3-4-9-kg-92-ud-carrefour-baby/R-prod980011/p
Bebe,Cadenita sujeta chupetes Disney Nuk 1 ud.,"4,90 €","4,90 €/ud",https://www.carrefour.es/supermercado/cadenita-sujeta-chupetes-disney-nuk-1-ud-nuk/R-590502654/p
Bebe,Champú Sin Lágrimas Natural Sensation Chicco 500 ml.,"7,70 €","1,54 €/100ml",https://www.carrefour.es/supermercado/champu-sin-lagrimas-natural-sensation-chicco-500-ml-chicco/R-prod70906/p
Bebe,Leche infantil de continuación desde 6 meses Almirón Advance Prosyneo 2 800 g.,"22,00 €","27,50 €/kg",https://www.carrefour.es/supermercado/leche-infantil-de-continuacion-desde-6-meses-almiron-advance-prosyneo-2-800-g-almiron/R-prod860717/p
Bebe,Agua de colonia bebe en spray Eau my BB 150 ml.,"8,15 €","5,43 €/100ml",https://www.carrefour.es/supermercado/agua-de-colonia-bebe-en-spray-eau-my-bb-150-ml/R-VC4AECOMM-526209/p
Bebe,Tetina de flujo medio desde 3 meses Avent 2 ud.,"5,10 €","2,55 €/ud",https://www.carrefour.es/supermercado/tetina-de-flujo-medio-desde-3-meses-avent-2-ud-avent/R-590508214/p
Bebe,Pants Huggies Pull-Ups niño T4 (8-12 kg) 36 ud.,"11,20 €","0,31 €/ud",https://www.carrefour.es/supermercado/pants-huggies-pull-ups-nino-t4-8-12-kg-36-ud/R-VC4AECOMM-555594/p
Bebe,Chupete tetina de látex anatómica 6-18 meses Nuk 2 ud.,"5,25 €","2,62 €/ud",https://www.carrefour.es/supermercado/chupete-tetina-de-latex-anatomica-6-18-meses-nuk-2-ud-nuk/R-627307032/p
Bebe,Biberón con tetina redonda de silicona flujo papilla desde 4 meses Suavinex 360 ml. 1 ud.,"11,25 €","11,25 €/ud",https://www.carrefour.es/supermercado/biberon-con-tetina-redonda-de-silicona-flujo-papilla-desde-4-meses-suavinex-360-ml-1-ud-suavinex/R-prod270970/p
Bebe,Tetina de silicona boca ancha desde 3 meses Dr. Brown´s 2 ud.,"5,60 €","2,80 €/ud",https://www.carrefour.es/supermercado/tetina-de-silicona-boca-ancha-desde-3-meses-dr-browns-2-ud-dr-browns/R-699308852/p
Bebe,Broche pinza ovalada para bebé Suavinex 1 ud.,"4,90 €","4,90 €/ud",https://www.carrefour.es/supermercado/broche-pinza-ovalada-para-bebe-suavinex-1-ud-suavinex/R-590511914/p
Bebe,Chupete tetina de látex anatómico desde 12 meses Chicco 2 ud.,"4,65 €","4,65 €/ud",https://www.carrefour.es/supermercado/chupete-tetina-de-latex-anatomico-desde-12-meses-chicco-2-ud-chicco/R-prod430090/p
Bebe,Biberón 240 ml de Boca Ancha Dr Brown,"10,25 €","10,25 €/ud",https://www.carrefour.es/supermercado/biberon-240-ml-de-boca-ancha-dr-brown-dr-browns/R-prod230751/p
Bebe,Biberón con tetina de látex 3 posiciones desde 0 meses Suavinex 270 ml.,"8,05 €","8,05 €/ud",https://www.carrefour.es/supermercado/biberon-con-tetina-de-latex-3-posiciones-desde-0-meses-suavinex-270-ml-suavinex/R-627801638/p
Bebe,Complemento alimenticio de vainilla Pediasure Drink pack de 4 unidades de 200 ml.,"7,65 €","9,56 €/l",https://www.carrefour.es/supermercado/complemento-alimenticio-de-vainilla-pediasure-drink-pack-de-4-unidades-de-200-ml-pediasure/R-fprod1190061/p
Bebe,Chupete anatómico de látex desde 12 meses Suavinex 2 ud.,"6,60 €","3,30 €/ud",https://www.carrefour.es/supermercado/chupete-anatomico-de-latex-desde-12-meses-suavinex-2-ud-suavinex/R-663301851/p
Bebe,Leche infantil de crecimiento desde 1 año Damira natur 3 lata 800 g.,"16,40 €","2,05 €/100g",https://www.carrefour.es/supermercado/leche-infantil-de-crecimiento-desde-1-ano-damira-natur-3-lata-800-g/R-fprod1380197/p
Bebe,Exfoliante corporal frutos rojos granada y fruta del dragón Body Natur 200 ml.,"5,25 €","2,62 €/100ml",https://www.carrefour.es/supermercado/exfoliante-corporal-frutos-rojos-granada-y-fruta-del-dragon-body-natur-200-ml/R-VC4AECOMM-484382/p
Bebe,Gel de ducha y champú para bebé Eau my BB 500 ml.,"8,15 €","1,63 €/100ml",https://www.carrefour.es/supermercado/gel-de-ducha-y-champu-para-bebe-eau-my-bb-500-ml/R-VC4AECOMM-526202/p
Bebe,"Envase aséptico para orina, heces o esputos Enfa 1 ud.","0,60 €","0,60 €/ud",https://www.carrefour.es/supermercado/envase-aseptico-para-orina-heces-o-esputos-enfa-1-ud-enfa/R-590508656/p
Bebe,Silicio sabor limón ecológico Sanon 500 ml.,"8,35 €","1,67 €/100ml",https://www.carrefour.es/supermercado/silicio-sabor-limon-ecologico-sanon-500-ml/R-VC4AECOMM-563621/p
Bebe,Leche infantil de crecimiento 3 desde 12 meses ecológica HiPP brik 500 g.,"11,75 €","23,50 €/kg",https://www.carrefour.es/supermercado/leche-infantil-de-crecimiento-3-desde-12-meses-ecologica-hipp-brik-500-g-hipp/R-741800815/p
Bebe,Leche infantil para lactantes con regurgitaciones Nan Expert AR lata 800 g.,"23,30 €","29,12 €/kg",https://www.carrefour.es/supermercado/leche-infantil-para-lactantes-con-regurgitaciones-nan-expert-ar-lata-800-g-nestle-nan/R-661402590/p
Bebe,Leche infantil de inicio para lactantes Almirón Advance Prosyneo 1 800 g.,"24,45 €","30,56 €/kg",https://www.carrefour.es/supermercado/leche-infantil-de-inicio-para-lactantes-almiron-advance-prosyneo-1-800-g-almiron/R-prod860728/p
Bebe,Sacaleches manual Chicco 1 ud.,"35,00 €","35,00 €/ud",https://www.carrefour.es/supermercado/sacaleches-manual-chicco-1-ud-chicco/R-764905839/p
Bebe,Aceite Rosa Mosqueta Advance Repavar 15ml,"17,40 €","116,00 €/100ml",https://www.carrefour.es/supermercado/aceite-rosa-mosqueta-advance-repavar-15ml-ferrer/R-prod71373/p
Bebe,Pañales Chelino Nature T2 (3-6 kg) bio 28 ud.,"6,20 €","0,22 €/ud",https://www.carrefour.es/supermercado/panales-chelino-nature-t2-3-6-kg-bio-28-ud/R-VC4AECOMM-547189/p
Bebe,Pañales Chelino Nature T4 (9-15 kg) bio 34 ud.,"8,20 €","0,24 €/ud",https://www.carrefour.es/supermercado/panales-chelino-nature-t4-9-15-kg-bio-34-ud/R-VC4AECOMM-547195/p
Bebe,Pañales Chelino Nature T3 (4-10 kg) bio 36 ud.,"8,20 €","0,23 €/ud",https://www.carrefour.es/supermercado/panales-chelino-nature-t3-4-10-kg-bio-36-ud/R-VC4AECOMM-547196/p
Bebe,Pañales Chelino Nature T1 (1-3 kg) bio 28 ud.,"8,75 €","0,31 €/ud",https://www.carrefour.es/supermercado/panales-chelino-nature-t1-1-3-kg-bio-28-ud/R-VC4AECOMM-547198/p
Bebe,Tetina flujo recién nacido Avent 2 ud.,"5,10 €","2,55 €/ud",https://www.carrefour.es/supermercado/tetina-flujo-recien-nacido-avent-2-ud-avent/R-590508210/p
Bebe,Tetina de flujo lento desde 1 mes Avent 2 ud.,"5,10 €","2,55 €/ud",https://www.carrefour.es/supermercado/tetina-de-flujo-lento-desde-1-mes-avent-2-ud-avent/R-590508212/p
Bebe,Biberón con tetina de silicona anti-cólico desde 6 meses Chicco 330 ml.,"7,90 €","7,90 €/ud",https://www.carrefour.es/supermercado/biberon-con-tetina-de-silicona-anti-colico-desde-6-meses-chicco-330-ml-chicco/R-831313812/p
Bebe,Tetina redonda de silicona flujo papilla desde 4 meses Suavinex pack de 2 unidades.,"7,05 €","3,52 €/ud",https://www.carrefour.es/supermercado/tetina-redonda-de-silicona-flujo-papilla-desde-4-meses-suavinex-pack-de-2-unidades-suavinex/R-prod224591/p
Bebe,Biberón 120 ml de Boca Ancha Dr Brown,"10,25 €","10,25 €/ud",https://www.carrefour.es/supermercado/biberon-120-ml-de-boca-ancha-dr-brown-dr-browns/R-699205566/p
Bebe,Biberón 240 ml de Boca Ancha Dr Brown,"10,25 €","10,25 €/ud",https://www.carrefour.es/supermercado/biberon-240-ml-de-boca-ancha-dr-brown-dr-browns/R-699308848/p
Bebe,Set de baño inicio Natural Sensation Chicco 1 ud.,"15,95 €","35,44 €/kg",https://www.carrefour.es/supermercado/set-de-bano-inicio-natural-sensation-chicco-1-ud/R-VC4AECOMM-478334/p
